ind,GEO,LON,LAT,Source,Cluster1,Cluster2,Cluster3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,filt_Cluster1,filt_Cluster2,filt_PC1,filt_PC2,filt_PC3,filt_PC4,filt_PC5,filt_PC6,filt_PC7,filt_PC8,filt_PC9,filt_PC10,filt_PC11,filt_PC12,filt_PC13,filt_PC14,filt_PC15,filt_PC16,filt_PC17,filt_PC18,filt_PC19,filt_PC20,wc2.1_2.5m_bio_1,wc2.1_2.5m_bio_12
035_4,Virginia,-80.41307,36.72655,Wild,7e-6,0.999988,6e-6,-0.0283917,0.0088854,-0.0105433,0.0135403,-0.00847777,-0.00140477,-0.00258849,-0.0128289,0.0569619,-0.0219056,0.0159416,-0.0367652,-0.019234,-0.0154603,0.00307922,-0.0204608,0.00824887,0.00188854,0.00810402,-0.00312165,1.07e-4,0.999893,-0.0808977,-0.0324168,-0.00860524,-0.0156628,0.00340766,-0.0113281,0.0105822,0.0453365,-0.0104924,-0.0067033,0.00675929,0.0561088,-0.0326247,-0.0386712,0.0736804,-0.0292577,0.146682,-0.0373533,0.0286669,-0.0200331,10.527832984924316,1182
112_5,Maine,-70.76898,43.45983,Wild,6e-6,0.999988,6e-6,-0.0260248,0.0173861,-0.0117886,0.0216666,5.08984e-5,0.00518418,-9.01871e-4,0.00661957,-0.0513032,0.00666776,-0.00889787,0.0196546,0.00669197,-0.00493597,-0.0556173,-0.0513636,0.00204402,-0.104825,-0.084928,-0.00861639,0.999931,6.9e-5,0.093267,-0.0862792,-0.21798,-0.0797649,-0.278739,0.0398557,-0.027839,-0.0373456,0.0148721,-0.0171568,0.0379331,0.017561,0.0201859,0.0187953,0.0272866,0.00378373,-0.0110914,-0.0175229,-0.0114217,0.0239293,7.5376667976379395,1197
112_2,Maine,-70.76898,43.45983,Wild,6e-6,0.999987,7e-6,-0.0244149,0.0187364,-0.0114779,0.0221418,0.00427668,0.00594289,-2.57165e-4,0.0127587,-0.0694259,0.0137144,-0.0130618,0.0297693,0.00819831,-0.00544873,-0.0682689,-0.0634083,0.0119962,-0.148818,-0.116578,-0.00164043,0.999939,6.1e-5,0.127766,-0.0992376,-0.281998,-0.0948718,-0.340613,0.0453832,-0.0285583,-0.0345843,0.0109196,-0.0250548,0.0451482,0.0038074,0.00993755,0.00265175,0.0266958,0.00779744,0.00223884,-0.0245079,-0.0136382,0.00669299,7.5376667976379395,1197
112_1,Maine,-70.76898,43.45983,Wild,6e-6,0.999987,6e-6,-0.0281886,0.0151927,-0.0105321,0.0221703,0.0010174,0.00802346,0.00229679,0.0115771,-0.0656881,0.0101588,-0.0129295,0.0227785,0.00853009,-6.2531e-4,-0.0641484,-0.0525147,0.0112138,-0.140476,-0.0923698,-0.0127222,0.999934,6.6e-5,0.11116,-0.0891973,-0.253686,-0.0629308,-0.296515,0.0383764,-0.0291763,-0.0272291,0.00926584,-0.0344652,0.0228267,-0.00136922,0.0228579,0.00163757,0.0281683,0.0108203,1.03083e-4,-0.0169843,-0.00913478,0.0108837,7.5376667976379395,1197
112_4,Maine,-70.76898,43.45983,Wild,5e-6,0.999989,5e-6,-0.0291817,0.016248,-0.0110264,0.02201,0.00121744,0.00879809,4.11172e-4,0.00766637,-0.0518306,0.0111102,-0.0126279,0.0273137,0.00940363,-8.65744e-4,-0.0509121,-0.0434763,0.00319778,-0.110687,-0.0824167,0.00333777,0.999932,6.8e-5,0.101377,-0.0701328,-0.226952,-0.0788125,-0.295969,0.0322005,-0.00987085,-0.0298663,-0.00201842,-0.00739929,0.033542,0.0199281,0.0195745,-0.00698454,0.0204065,0.0126391,0.00716646,0.0111562,-0.0153543,-0.00420761,7.5376667976379395,1197
112_3,Maine,-70.76898,43.45983,Wild,6e-6,0.999987,7e-6,-0.0260047,0.0176933,-0.0112524,0.0229372,0.00651054,0.00776458,-0.00503292,0.0139334,-0.0683348,0.0120069,-0.015163,0.0268742,0.00755677,-0.00547246,-0.0662897,-0.0624048,0.00536212,-0.130603,-0.103642,-0.00531743,0.999938,6.2e-5,0.123588,-0.0958108,-0.267931,-0.0855382,-0.331294,0.0477116,-0.0314494,-0.0368207,0.0158996,-0.0250273,0.0413106,0.014575,0.00764602,0.0229823,0.0261439,0.0104683,0.00645472,-0.0162258,-0.0298819,-0.00805735,7.5376667976379395,1197
026_6,North Carolina,-81.30058,36.36893,Wild,6e-6,0.999988,5e-6,-0.0287106,0.00814613,-0.012987,0.0169072,-0.0133162,-0.00344571,0.00144816,-0.0131432,0.0377285,0.0250597,-0.00746188,0.0330981,0.00956498,0.0332402,0.118016,0.093279,-0.0173794,-0.00410122,-0.0254958,0.0228035,9.1e-5,0.999909,-0.0418865,0.148012,-0.0559231,-0.0439892,-0.0118336,-0.17433,-0.0223195,-0.0678722,0.147071,0.0561964,-0.0389171,-0.0380056,0.0185273,-0.0287691,0.0116925,-0.0706849,-0.0449305,0.00850593,0.0103158,-0.0130481,11.275500297546388,1337
049_2,Virginia,-80.16109,36.96293,Wild,0.004229,0.995765,6e-6,-0.0277569,0.00605485,-0.0118258,0.011891,-0.00900842,-0.00797291,-0.00338,-0.00994276,0.0288867,-0.0112206,0.00660511,0.0038075,-8.29222e-4,0.00185218,-0.0144136,0.0118731,-0.00150921,-0.00290041,0.0518687,-0.0356776,0.303531,0.696469,-0.038317,-0.00142179,0.0327307,0.0604056,-0.0272815,0.00235358,0.0107226,0.0265771,0.0122837,0.00844298,0.0162631,-0.024905,-0.00348207,0.0235011,0.0215318,-0.00214731,0.0419993,0.0770182,-0.0522497,-0.0308603,11.119999885559082,1136
026_9,North Carolina,-81.30058,36.36893,Wild,0.30688,0.693114,6e-6,0.00785237,-0.0360834,-0.0150857,-0.0644668,-0.0133608,-0.0122253,0.00137787,-0.0114326,0.0534972,0.032706,-0.00714208,0.0289724,-0.00152425,0.0455636,0.0973698,0.11829,-0.0269905,0.00154532,-0.0502968,0.0671447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.275500297546388,1337
026_8,North Carolina,-81.30058,36.36893,Wild,6e-6,0.999988,5e-6,-0.030215,0.00904712,-0.0141698,0.0170041,-0.0158168,-0.00658408,0.00185392,-0.0159979,0.0463575,0.0356624,-0.0143338,0.0541365,0.0109335,0.0454164,0.169336,0.136648,-0.0214042,-0.0215112,-0.036038,0.0438392,8.4e-5,0.999916,-0.0468817,0.210923,-0.0904274,-0.0538624,-0.00224353,-0.227881,-0.0219833,-0.088944,0.209738,0.0756436,-0.047707,-0.0569569,0.0219045,-0.0341286,0.0218776,-0.1056,-0.0350564,-0.00886168,0.0466006,-0.00660554,11.275500297546388,1337
026_7,North Carolina,-81.30058,36.36893,Wild,6e-6,0.999988,5e-6,-0.0294934,0.00893253,-0.0142766,0.0179231,-0.0167281,-0.00695833,0.00301108,-0.016969,0.0481519,0.0354026,-0.0137601,0.0513314,0.011806,0.0417771,0.174499,0.142477,-0.0200805,-0.0158402,-0.0360788,0.0451786,8.3e-5,0.999917,-0.0532858,0.217015,-0.0900992,-0.0618039,-0.00379296,-0.240957,-0.0331523,-0.102312,0.245773,0.0953153,-0.0596876,-0.0686459,0.0239174,-0.0424215,0.0341026,-0.103397,-0.0401789,0.00432122,0.0474005,-0.0183756,11.275500297546388,1337
026_1,North Carolina,-81.30058,36.36893,Wild,6e-6,0.999988,5e-6,-0.0294059,0.00810252,-0.0122873,0.0173526,-0.0149024,-0.00468336,-0.00161949,-0.0165652,0.0543642,0.02373,-0.0120433,0.0430024,0.00399597,0.0332754,0.143023,0.119586,-0.0171884,-0.0166653,-0.027034,0.0368536,7.3e-5,0.999927,-0.0601375,0.178613,-0.0706245,-0.048263,0.00139085,-0.187027,-0.0192939,-0.0769244,0.180482,0.0593364,-0.0530022,-0.0532729,0.0304997,-0.0163796,0.028469,-0.0669383,-0.0312649,0.0204036,0.0151565,-0.00397352,11.275500297546388,1337
100_1,Connecticut,-71.98118,41.95483,Wild,0.299885,0.700109,6e-6,0.00689343,-0.0390918,-0.018637,-0.0793621,-0.00121519,-0.0172322,-3.64463e-4,-0.0077678,-0.0854358,-0.0374458,-0.0516087,-0.0756046,0.247556,-0.181641,0.0803975,-0.0295033,0.0403527,0.00892834,0.081213,0.0360729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.56350040435791,1242
100_3,Connecticut,-71.98118,41.95483,Wild,0.793525,0.20647,6e-6,0.0603653,-0.11144,-0.0232883,-0.2309,0.00677071,-0.0313368,0.00362722,-0.024077,-0.115424,-0.0519932,-0.109154,-0.108233,0.386428,-0.391354,0.148306,-0.00292824,0.0562793,-0.044444,0.107068,-0.0229829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.56350040435791,1242
100_2,Connecticut,-71.98118,41.95483,Wild,0.67429,0.325705,6e-6,0.0477997,-0.0942056,-0.030035,-0.190486,-0.0357391,-0.04244,-0.00211576,-0.03938,-0.142787,-0.0777327,-0.152189,-0.130466,0.36412,-0.279076,0.132376,0.0211985,0.0524405,-0.0506401,0.070868,0.0515542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.56350040435791,1242
038_9,Virginia,-80.39888,36.7793,Wild,0.089011,0.910983,6e-6,-0.0180236,-0.00576766,-0.0146391,-0.0111568,-0.0152832,-0.00784927,0.00107918,-0.0360997,0.0995838,-0.0757707,0.0396557,-0.0875883,-0.0331845,-0.0338653,-0.0010095,-0.0685986,0.0126881,-0.00167842,-0.0189947,-0.0258309,6.4e-5,0.999936,-0.204773,-0.173347,-0.0704564,-0.0728771,0.0888289,0.0471811,0.0106747,-0.124876,0.0246795,0.0430176,-0.0306434,-0.0432843,0.0212513,0.0147216,-0.109383,0.0449127,-0.174672,0.0579326,-0.0159987,-0.00602657,10.297666549682615,1176
038_1,Virginia,-80.39888,36.7793,Wild,6e-6,0.999988,5e-6,-0.029404,0.00677474,-0.0130284,0.0131349,-0.0144231,-0.00644254,8.20456e-4,-0.0286756,0.122792,-0.0757805,0.0411791,-0.103402,-0.0342305,-0.0417842,-0.00243455,-0.072378,0.0175552,-0.0100542,-0.0225311,0.0267383,6.1e-5,0.999939,-0.189139,-0.141261,-0.059222,-0.076448,0.0661583,0.00860446,0.0349063,-0.0599723,-0.00127458,0.0210642,0.00854405,0.0318396,0.00565401,-0.020975,-0.00742326,-0.00601998,-0.0519961,0.00128309,-0.00579539,-0.0104754,10.297666549682615,1176
113_4,Maine,-70.8378,43.72995,Wild,0.302368,0.651233,0.046399,0.012503,-0.0354543,0.0467807,-0.0866977,0.202606,0.296689,-0.0620937,-6.42422e-4,0.0254211,0.00751726,0.0110028,-0.00484307,-0.00509973,-2.1489e-4,0.00777854,0.00116398,-0.00895527,-0.0103579,0.00970921,-0.023974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.764500141143799,1225
113_6,Maine,-70.8378,43.72995,Wild,0.147425,0.734092,0.118483,0.00346779,-0.018424,0.0703145,-0.0422034,0.174618,0.213674,-0.0350296,0.00775749,0.0213048,-0.00688057,0.0141183,0.00747449,-0.0130503,0.00463136,0.00314979,0.00259223,0.0119817,-0.0211328,0.0249458,-0.00365096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.764500141143799,1225
113_9,Maine,-70.8378,43.72995,Wild,0.24397,0.579575,0.176455,0.0212417,-0.036551,0.10374,-0.0832136,0.163887,0.392009,-0.0941459,-0.00956066,0.0334723,-0.0301079,0.0165177,0.015647,-0.0184027,0.0137591,0.0205855,0.0187513,-8.6037e-4,0.0106163,-0.0088305,-0.00455884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.764500141143799,1225
113_8,Maine,-70.8378,43.72995,Wild,0.199369,0.589763,0.210868,0.0204976,-0.0309706,0.113371,-0.071191,0.194971,0.320518,-0.0655802,-0.00622178,0.0443957,1.00332e-4,0.0104035,0.00176426,-0.0021027,-0.00631613,0.00786982,0.0101515,-0.00113402,0.00740145,0.0150373,-0.00364065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.764500141143799,1225
113_1,Maine,-70.8378,43.72995,Wild,0.005373,0.538151,0.456476,0.0723223,0.0471718,0.0583055,-0.0169018,0.132247,0.0960752,0.0178987,0.0287969,-0.0116637,-0.00595458,0.0532381,3.43666e-5,-0.0181458,0.0184273,-0.0055527,0.0200039,0.0420538,0.135617,0.0881045,0.152603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.764500141143799,1225
113_3,Maine,-70.8378,43.72995,Wild,0.003316,0.701883,0.294801,0.016143,3.86528e-5,0.103072,-0.0109238,0.0977514,0.125159,-0.0153001,0.0111057,-0.0015139,1.05363e-4,0.027229,0.0368907,-0.0247197,0.00562513,-0.0309394,0.0215771,0.0124041,-0.021813,0.00580741,0.0421233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.764500141143799,1225
113_2,Maine,-70.8378,43.72995,Wild,0.254794,0.616784,0.128422,0.0161654,-0.0327243,0.07894,-0.0880194,0.197085,0.369374,-0.0799453,-0.0136247,0.0394272,0.0153239,0.00591112,0.00658815,4.26254e-4,-0.0156284,0.0206837,-0.00103502,0.0050171,-0.0176287,-0.00637362,-0.0294514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.764500141143799,1225
048_3,Virginia,-80.16109,36.96293,Wild,6e-6,0.999988,5e-6,-0.0296196,0.00980727,-0.0115612,0.0187466,-0.00776276999999999,-0.00312013,-0.00596305,-0.00268671,0.0250518,-0.0103168,-0.00487548,0.00495835,0.00674648,0.00364555,-0.0281955,0.018873,-0.0106431,0.013841,0.0456059,-0.0379837,0.323151,0.676849,-0.0278925,0.00127388,0.0367709,0.0517375,-0.0302376,0.0124664,0.0205021,-0.0316327,-0.0193872,0.00549765,0.0156343,-0.0298569,-0.0452499,0.051534,0.00221452,-0.017193,0.0617829,0.0735499,-0.067642,0.011925,11.119999885559082,1136
048_1,Virginia,-80.16109,36.96293,Wild,0.038151,0.961842,7e-6,-0.0199696,-0.00211371,-0.0152897,0.0295311,-0.00557339,8.80811e-4,-0.00918226,-0.00851776,0.0290191,-0.0020255,0.00472688,0.00323497,0.00684382,-0.00377398,-0.0159293,0.0146598,-0.00234984,0.00388155,0.0568119,-0.0477117,0.268767,0.731233,-0.036486,0.0075948,0.0279434,0.066211,-0.0295697,0.0203173,0.0175074,-0.0307382,-0.0270072,-0.00557839,0.0192894,-0.0517879,-0.0443483,0.024803,0.0125172,-0.00824894,0.0612458,0.0971497,-0.05784,0.00701895,11.119999885559082,1136
048_2,Virginia,-80.16109,36.96293,Wild,6e-6,0.999988,5e-6,-0.0305896,0.00917531,-0.0109192,0.0164962,-0.00652568,-0.00402869,-0.00313527,-0.0087166,0.0334599,-0.00713212,-0.00839799,0.0120239,0.0079304,-0.00247575,-0.0146237,0.0201339,-0.00875997,0.00423361,0.0604595,-0.0522978,0.222328,0.777672,-0.0383631,0.00836892,0.0328569,0.0682108,-0.0356836,0.00548667,0.0290803,-0.0516216,-0.00829055,-0.0092443,0.0252447,-0.0346519,-0.0355833,0.0412668,-0.0170494,0.0175948,0.0773312,0.0968177,-0.0650403,0.0154413,11.119999885559082,1136
101_2,Connecticut,-72.0016,42.00775,Wild,0.492958,0.507035,6e-6,0.0298197,-0.065633,-0.0214849,-0.121896,-0.00171854,-0.0244329,0.00134247,0.0179013,-0.0449684,-0.0168007,-0.0178469,0.0212578,0.0596946,-0.0107887,-0.0341983,-0.0427109,0.0068974,0.0290154,-0.0410715,0.0623837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.368666648864746,1234
101_3,Connecticut,-72.0016,42.00775,Wild,0.355584,0.64441,6e-6,0.0137155,-0.0452496,-0.0170252,-0.0821983,-0.00507327,-0.0193043,0.0092554,0.00602767,-0.0183472,-0.00107071,-0.0501753,2.81821e-4,0.0267182,-0.0271082,-0.0127706,0.00297749,0.0121397,-0.0043076,-0.07815,0.0146302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.368666648864746,1234
037_7,Virginia,-80.40595,36.76566,Wild,0.256002,0.743992,6e-6,7.82232e-4,-0.0298594,-0.0200709,-0.0546853,-0.0215245,-0.0177014,0.00343187,-0.0102039,0.0977345,-0.0506634,0.0497838,-0.0617851,-0.045484,-0.0281527,-0.0275867,-0.042471,0.00133309,0.0144234,-0.0535362,0.0231251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.297666549682615,1176
037_8,Virginia,-80.40595,36.76566,Wild,6e-6,0.999988,5e-6,-0.0284452,0.00769477,-0.0116333,0.0143938,-0.00825632,-0.00530307,-0.00337303,-0.0127458,0.0618173,-0.0369868,0.0255876,-0.0583505,-0.0226723,-0.0309862,-0.0114587,-0.0319089,0.00891976,5.9895e-4,-7.57149e-4,-0.00419108,0.037305,0.962695,-0.0750297,-0.0478005,-0.00487104,-0.00396397,0.00781698,-0.00653558,-0.0017895,0.0252085,-0.0203898,-0.03251,-0.0205221,0.0201953,-0.0202052,-0.0273645,0.052283,-0.0315219,0.0622961,-0.0114533,0.0138452,-0.00756379,10.297666549682615,1176
037_9,Virginia,-80.40595,36.76566,Wild,0.209339,0.790655,6e-6,-0.00499996,-0.0234005,-0.017464,-0.0454675,-0.0150816,-0.00921721,4.23795e-4,-0.033197,0.0950413,-0.0614184,0.0474642,-0.0819103,-0.030233,-0.0522875,-0.0412224,-0.0483769,0.0125837,-0.00776178,-0.0171038,-0.0147526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.297666549682615,1176
037_6,Virginia,-80.40595,36.76566,Wild,0.423202,0.576792,6e-6,0.0219403,-0.0550213,-0.0188725,-0.0994547,-0.0135146,-0.0144741,0.00155995,-0.0403123,0.0760752,-0.0575686,0.063736,-0.0965875,0.0168144,-0.0527605,-0.0409118,-0.0449742,0.0156803,0.0280297,-0.0231967,0.0127466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.297666549682615,1176
014_3,North Carolina,-81.45523,36.2548,Wild,0.999987,7e-6,6e-6,0.0670358,-0.111968,-0.0285133,-0.215364,-0.016568,-0.0420589,0.00425692,-0.0808224,0.0209053,0.170065,0.0443449,-0.128821,0.15997,0.334772,0.00287438,-0.141149,-0.041225,0.0820818,-0.00619883,-0.106735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.792499542236328,1383
014_2,North Carolina,-81.45523,36.2548,Wild,0.504772,0.495222,6e-6,0.0308599,-0.0672837,-0.0159476,-0.136914,0.00060922700000000005,-0.0333831,-0.00862011,-0.0677591,0.019303,0.149258,-0.00750714,-0.0970902,0.10213,0.181474,0.0498957,-0.104661,-0.0115298,0.0140432,0.1123,-0.0777597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.792499542236328,1383
014_1,North Carolina,-81.45523,36.2548,Wild,0.999987,7e-6,6e-6,0.0740148,-0.125399,-0.0275533,-0.231356,-0.0239417,-0.0637695,-6.2567e-4,-0.0721923,0.01349,0.221593,0.0742435,-0.118486,0.126108,0.537116,0.0522165,-0.2526,-0.017823,-0.188043,0.1464,0.0877311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.792499542236328,1383
